+--------+----------------------------------------+------------------------------------------------------------------------------------------------+---------------------------------------+--------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------+
| Domain | Method                                 | URI                                                                                            | Name                                  | Action                                                                                           | Middleware                                                                                     |
+--------+----------------------------------------+------------------------------------------------------------------------------------------------+---------------------------------------+--------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------+
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | POST                                   | api/notifications/markasread                                                                   |                                       | Modules\Notifications\Http\Controllers\NotificationsApiController@markasread                     | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/notifications/unread                                                                       |                                       | Modules\Notifications\Http\Controllers\NotificationsApiController@getUnreadNotifications         | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/notifications/unreadamount                                                                 |                                       | Modules\Notifications\Http\Controllers\NotificationsApiController@getUnreadNotificationsCount    | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | POST                                   | api/old_finances/export                                                                        | api.finances.export                   | Modules\Finances\Http\Controllers\OldFinancesApiController@export                                | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:finances                                              |
|        | GET|HEAD                               | api/old_finances/getbalances                                                                   | api.finances.balances                 | Modules\Finances\Http\Controllers\OldFinancesApiController@getBalances                           | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:finances                                              |
|        | GET|HEAD                               | api/old_transfers                                                                              |                                       | Modules\Transfers\Http\Controllers\OldTransfersApiController@index                               | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | POST                                   | api/orderbump                                                                                  |                                       | Modules\OrderBump\Http\Controllers\OrderBumpApiController@store                                  | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | GET|HEAD                               | api/orderbump                                                                                  |                                       | Modules\OrderBump\Http\Controllers\OrderBumpApiController@index                                  | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | PUT                                    | api/orderbump/{id}                                                                             |                                       | Modules\OrderBump\Http\Controllers\OrderBumpApiController@update                                 | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | DELETE                                 | api/orderbump/{id}                                                                             |                                       | Modules\OrderBump\Http\Controllers\OrderBumpApiController@destroy                                | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | GET|HEAD                               | api/orderbump/{id}                                                                             |                                       | Modules\OrderBump\Http\Controllers\OrderBumpApiController@show                                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/orders                                                                                     |                                       | Modules\Sales\Http\Controllers\UnicoDropApiController@index                                      | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:sale                                              |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\ThrottleRequests:120,1                                                     |
|        | GET|HEAD                               | api/orders/{saleId}                                                                            |                                       | Modules\Sales\Http\Controllers\UnicoDropApiController@show                                       | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:sale                                              |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\ThrottleRequests:120,1                                                     |
|        | POST                                   | api/plans/config-custom-product                                                                |                                       | Modules\Plans\Http\Controllers\PlansApiController@saveConfigCustomProducts                       | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | POST                                   | api/plans/search                                                                               |                                       | Modules\Plans\Http\Controllers\PlansApiController@getPlanFilter                                  | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | POST                                   | api/plans/update-bulk-cost                                                                     |                                       | Modules\Plans\Http\Controllers\PlansApiController@updateBulkCost                                 | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | POST                                   | api/plans/update-config-cost                                                                   |                                       | Modules\Plans\Http\Controllers\PlansApiController@updateConfigCost                               | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage                                       |
|        | GET|HEAD                               | api/plans/user-plans                                                                           |                                       | Modules\Plans\Http\Controllers\PlansApiController@getPlans                                       | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects                                              |
|        | PUT                                    | api/plans/{planId}/informations                                                                |                                       | Modules\Plans\Http\Controllers\PlansApiController@updateInformations                             | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin|attendance                              |
|        | PUT                                    | api/plans/{planId}/products                                                                    |                                       | Modules\Plans\Http\Controllers\PlansApiController@updateProducts                                 | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin|attendance                              |
|        | GET|HEAD                               | api/product/{id}                                                                               | api.products.getproduct               | Modules\Products\Http\Controllers\ProductsApiController@getProductById                           | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | GET|HEAD                               | api/products                                                                                   |                                       | Modules\Products\Http\Controllers\ProductsApiController@index                                    | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | POST                                   | api/products                                                                                   | api.products.store                    | Modules\Products\Http\Controllers\ProductsApiController@store                                    | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:products_manage                                       |
|        | GET|HEAD                               | api/products/create                                                                            | api.products.create                   | Modules\Products\Http\Controllers\ProductsApiController@create                                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:products_manage                                       |
|        | POST                                   | api/products/getsignedurl                                                                      | api.products.getsignedurl             | Modules\Products\Http\Controllers\ProductsApiController@getSignedUrl                             | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage|sales_manage                          |
|        | POST                                   | api/products/products-variants                                                                 | api.products.productsvariants         | Modules\Products\Http\Controllers\ProductsApiController@getProductsVariants                      | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | GET|HEAD                               | api/products/saleproducts/{saleId}                                                             | api.products.saleproducts             | Modules\Products\Http\Controllers\ProductsApiController@getProductBySale                         | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:sales|contestations|trackings|finances|report_pending |
|        | POST                                   | api/products/topselling                                                                        | api.products.topselling               | Modules\Products\Http\Controllers\ProductsApiController@getTopSellingProducts                    | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage|sales_manage                          |
|        | POST                                   | api/products/updateproducttype/{id}                                                            | api.products.updateproducttype        | Modules\Products\Http\Controllers\ProductsApiController@updateProductType                        | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage|sales_manage                          |
|        | POST                                   | api/products/userproducts                                                                      | api.products.getproducts              | Modules\Products\Http\Controllers\ProductsApiController@getProducts                              | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:projects_manage|sales_manage                          |
|        | POST                                   | api/products/verifyproductinplan                                                               | api.products.verifyproductinplan      | Modules\Products\Http\Controllers\ProductsApiController@verifyProductInPlan                      | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
